solver,seed,max_spawn,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,weight_name,weight_idx,scale,weight_value
auc,26,20,0,,True,0.5,0,0.0,1.0,9.470987501337358,0.9052901249866264,172.2894333722152,7.42794594937966,0.24405322791393244,0.342576254895757,155,20.1,20.0,303,19.12225365165087,16.501488942570358,7.141914159880195e-06,7.829624139867428,0.0,2.709247311827957,3.329032258064516,nan,nan,1.0,30,30,coll_buffer,3,2.0,0.2
auc,27,20,0,,True,0.5,0,0.0,1.0,9.676597721023972,0.9032340227897603,165.69284284292937,9.125358974590084,0.14207849258763539,0.22791510487787164,156,20.700000000000003,20.0,307,19.79113149059925,18.8062486392478,6.93843652259525e-06,7.875647655764577,0.0,3.0202991452991452,3.5,nan,nan,1.0,30,30,coll_buffer,3,2.0,0.2
auc,28,20,0,,True,0.5,0,0.0,1.0,8.798260199953456,0.9120173980004654,175.73003738929765,9.373290961337895,0.23094755544062037,0.29611574227720405,136,19.8,20.0,294,19.829044206931403,18.399935473744566,7.0010204098605535e-06,7.824708984274592,0.0,2.644607843137255,3.338235294117647,nan,nan,1.0,30,30,coll_buffer,3,2.0,0.2
auc,29,20,0,,True,0.5,0,0.0,1.0,9.962672743201207,0.9003732725679879,168.3618869854128,9.526192637372812,0.19137947573990294,0.2712749193932425,161,21.400000000000002,20.0,316,19.44636642227011,17.862013170411494,7.114873427136571e-06,7.878391549453178,0.0,6.073498964803312,6.46583850931677,nan,nan,1.0,30,30,coll_buffer,3,2.0,0.2
auc,30,20,0,,True,0.5,0,0.0,1.0,7.743431533243839,0.9225656846675616,183.3566476201655,10.0,0.2151330091507233,0.2892517571979612,163,21.1,20.0,313,19.78656230418267,18.28721344692195,6.9750798554658095e-06,7.774383138419379,0.0,2.457873210633947,3.0920245398773005,nan,nan,1.0,30,30,coll_buffer,3,2.0,0.2
auc,1,20,0,,True,0.5,0,0.0,1.0,9.630255845287339,0.9036974415471266,178.70178875586538,8.180955061818453,0.19658910725857143,0.25426961175404816,136,19.700000000000003,20.0,289,20.054107701625952,18.757286662495435,7.086505172419713e-06,7.5650681466984135,0.0,3.533088235294118,4.661764705882353,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,2,20,0,,True,0.5,0,0.0,1.0,9.852888998338006,0.90147111001662,170.5925310504105,7.044402368172366,0.23714197134804288,0.3575065492331378,158,20.6,20.0,307,19.43933786851808,17.72405844327414,7.288599092834129e-06,7.549074112488446,0.0,4.039029535864978,4.39873417721519,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,3,20,0,,True,0.5,0,0.0,1.0,9.496822679256434,0.9050317732074357,169.30154488989996,10.0,0.13910575717979795,0.21726879507630345,165,21.700000000000003,20.0,318,19.625831812434882,18.635617891493656,6.76855354027313e-06,7.616286592740914,0.0,2.902020202020202,3.6606060606060606,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,4,20,0,,True,0.5,0,0.0,1.0,8.980235562335881,0.9101976443766412,170.35695517841557,7.775925063844623,0.2991800231021711,0.44016389201823003,185,23.0,20.0,339,18.18372993143244,15.320029059188437,6.757522067796867e-06,7.522580554366335,0.0,3.1576576576576576,3.5513513513513515,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,5,20,0,,True,0.5,0,0.0,1.0,9.385328134849736,0.9061467186515026,164.07179363793426,9.918698782046473,0.1436663447198287,0.24201151627302278,153,20.3,20.0,304,19.462215536350186,18.292385658190447,6.869407905852361e-06,7.5941373588456145,0.0,2.5588235294117645,3.084967320261438,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,6,20,0,,True,0.5,0,0.0,1.0,8.25286939215969,0.9174713060784031,176.77833566330486,8.10099464598739,0.22506450806321918,0.33723386419988,150,20.200000000000003,20.0,303,19.641348670330682,17.69018176554311,7.041584215378204e-06,7.53173189429919,0.0,3.224444444444444,4.36,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,7,20,0,,True,0.5,0,0.0,1.0,9.644967840463014,0.9035503215953699,182.32734200109076,8.917968243706113,0.23746505008822008,0.2897271793621886,145,20.6,20.0,308,20.04063284678838,18.84632018303211,6.851623399964044e-06,7.52705975735036,0.0,3.088505747126437,3.7103448275862068,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,8,20,0,,True,0.5,0,0.0,1.0,10.418728007037792,0.8958127199296221,180.14116798893815,8.26384030722736,0.20312550423391268,0.2628521208392882,141,20.6,20.0,298,20.146145776637187,18.943014507196462,7.102013395274145e-06,7.561990881660625,0.0,3.882978723404255,5.120567375886525,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,9,20,0,,True,0.5,0,0.0,1.0,8.414672903869857,0.9158532709613014,170.5135931357242,7.117577374334048,0.21799262498030614,0.32348362812259995,157,20.6,20.0,309,19.186329432748494,16.84701057930351,7.080906156008207e-06,7.567295699488827,0.0,2.5010615711252657,3.375796178343949,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,10,20,0,,True,0.5,0,0.0,1.0,7.851094607227871,0.9214890539277213,172.0688212703069,7.991334820690538,0.2258349307010583,0.3189451053759181,152,19.900000000000002,20.0,301,19.609383993463627,17.986438210311906,7.042857167868723e-06,7.5513233794067975,0.0,1.944078947368421,2.4210526315789473,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,11,20,0,,True,0.5,0,0.0,1.0,9.09568463623912,0.9090431536376088,170.76732660494832,8.975597676475221,0.18291732751129972,0.2723686573906542,155,21.400000000000002,20.0,311,19.39061349146402,17.443164296671103,6.929582025679098e-06,7.577766494771956,0.0,3.0951612903225807,4.012903225806451,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,12,20,0,,True,0.5,0,0.0,1.0,11.061332463448847,0.8893866753655115,169.13541257764146,8.26691704632576,0.1995195476275067,0.26310013653835673,151,21.1,20.0,304,19.877727294317978,18.52337901583875,6.83453959027247e-06,7.581298705748734,0.0,3.984547461368653,4.172185430463577,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,13,20,0,,True,0.5,0,0.0,1.0,7.329388190684794,0.9267061180931521,171.26811131895806,8.052414376499822,0.19175476655234142,0.3228972304523814,158,22.1,20.0,322,19.059081450542415,17.174154638527767,6.785093211863184e-06,7.475207632950568,0.0,2.611814345991561,3.518987341772152,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,14,20,0,,True,0.5,0,0.0,1.0,11.17221973653617,0.8882778026346383,163.10257691573253,7.8862850919269185,0.1752053877060245,0.23618855761379132,145,19.700000000000003,20.0,295,19.88219147628682,18.769515100739284,7.1342373750235695e-06,7.564164319893776,0.0,2.947701149425287,3.8551724137931034,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,15,20,0,,True,0.5,0,0.0,1.0,10.445085764946537,0.8955491423505346,168.24953175114027,9.184206844555131,0.19318658522219243,0.283536698217565,142,20.0,20.0,300,20.051830791925923,18.537801887347303,6.99133328453172e-06,7.647070472297789,0.0,4.204225352112676,5.26056338028169,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,16,20,0,,True,0.5,0,0.0,1.0,8.677274264507219,0.9132272573549278,180.00406767903664,8.727549799883116,0.25381854239213564,0.31084878222559315,146,19.200000000000003,20.0,292,19.92523861496665,18.541960495420952,7.0678082895576825e-06,7.586581771541152,0.0,2.8801369863013697,3.4863013698630136,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,17,20,0,,True,0.5,0,0.0,1.0,8.863704958783348,0.9113629504121665,176.8688291718449,8.259280909501483,0.21363179804534796,0.27573964945761137,145,19.3,20.0,295,20.04414285233264,19.0068982921785,7.0505084048648826e-06,7.570033742972065,0.0,3.6551724137931036,4.63448275862069,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,18,20,0,,True,0.5,0,0.0,1.0,10.22222626399013,0.8977777373600987,177.21140494677434,8.366759223143456,0.2146132968958475,0.3064440183013758,149,19.3,20.0,294,19.654095350650326,17.838171865490455,7.004081608163713e-06,7.600735985430278,0.0,5.3294183445190155,6.429530201342282,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,19,20,0,,True,0.5,0,0.0,1.0,6.268371081927803,0.937316289180722,182.1794051184927,10.0,0.24604161658903848,0.32756406775447433,163,20.900000000000002,20.0,311,19.68209430113406,17.61274391526234,6.7327973416742905e-06,7.539765667770745,0.0,2.602249488752556,3.2883435582822087,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,20,20,0,,True,0.5,0,0.0,1.0,9.325942141521349,0.9067405785847865,167.11159108687076,7.914713664763197,0.1656210907612995,0.24209118871983545,134,18.5,20.0,284,19.976549275910926,18.613203730113984,7.438380417227909e-06,7.577510349961185,0.0,2.9141791044776117,3.8507462686567164,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,21,20,0,,True,0.5,0,0.0,1.0,7.874894976743684,0.9212510502325632,177.09365550268555,8.802610088987725,0.21358884758273353,0.318079117499116,152,20.0,20.0,299,19.956610256406,18.056570461556795,6.82073584165935e-06,7.5459950116248296,0.0,2.3892543859649122,3.039473684210526,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,22,20,0,,True,0.5,0,0.0,1.0,7.442688182456003,0.92557311817544,173.23673748370513,6.205654626790549,0.2244043840706975,0.33011937482099246,146,19.8,20.0,300,19.761905333358175,17.656116711477306,7.447999996657017e-06,7.510910041700434,0.0,2.3732876712328768,3.0821917808219177,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,23,20,0,,True,0.5,0,0.0,1.0,10.612618763445225,0.8938738123655477,160.71251337638657,7.462860809017316,0.16281188523102327,0.23710255592203414,135,19.1,20.0,289,19.935989409331338,18.594012988585728,7.366782109088758e-06,7.60608640865392,0.0,3.2364197530864196,4.037037037037037,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,24,20,0,,True,0.5,0,0.0,1.0,11.782095349483901,0.882179046505161,168.5149231053711,9.464299233747774,0.21159110587945237,0.3184496950723241,157,20.900000000000002,20.0,310,19.36341596636486,17.680202231913388,7.1012903302494855e-06,7.652286127235611,0.0,6.10828025477707,6.6687898089171975,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,25,20,0,,True,0.5,0,0.0,1.0,6.95646983901792,0.9304353016098208,172.13922476825198,8.465834978746186,0.18712536745094713,0.3098154867957463,172,22.8,20.0,329,19.234259755495483,17.308710131383794,6.903039652335466e-06,7.51949668745359,0.0,2.268410852713178,2.86046511627907,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,26,20,0,,True,0.5,0,0.0,1.0,9.349455314981803,0.906505446850182,172.3504397754887,6.2701686612879834,0.24718535772211986,0.34401995753215003,152,20.0,20.0,301,19.142666901671603,16.47868691354768,7.176411962674225e-06,7.588226725926279,0.0,3.0975877192982453,3.6907894736842106,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,27,20,0,,True,0.5,0,0.0,1.0,9.676416582346059,0.9032358341765394,165.69344697327017,9.125358974590084,0.142010879335438,0.22785576519064044,156,20.700000000000003,20.0,307,19.791114172973234,18.807504677895146,6.950162913299891e-06,7.625583408293105,0.0,3.0202991452991452,3.5,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,28,20,0,,True,0.5,0,0.0,1.0,8.932030192812046,0.9106796980718795,174.07614962991738,9.462596617898287,0.22854614957159552,0.2928560071580785,136,19.8,20.0,294,19.810158952399007,18.403669991194903,7.048299372078199e-06,7.5847312835121246,0.0,2.458946078431372,2.8676470588235294,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,29,20,0,,True,0.5,0,0.0,1.0,10.025472703920169,0.8997452729607983,168.61650081517368,8.5811739793765,0.19968913278264197,0.2981253712083747,154,20.8,20.0,309,19.672005745260318,17.913582217134756,7.046602040881135e-06,7.652670239155207,0.0,4.987012987012987,6.266233766233766,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,30,20,0,,True,0.5,0,0.0,1.0,7.803254308729024,0.9219674569127098,182.61087324052374,9.964468197199917,0.21574781713393523,0.2875517694974143,163,21.1,20.0,312,19.816774687752687,18.360537154622588,6.807692280301872e-06,7.530601604923847,0.0,2.7116564417177913,3.2883435582822087,nan,nan,1.0,30,30,in_main,4,0.5,0.25
auc,1,20,0,,True,0.5,0,0.0,1.0,9.586835124858107,0.9041316487514189,178.8126513026955,8.187135740056435,0.19114511122864908,0.2509927449404233,136,19.700000000000003,20.0,289,20.05115646805317,18.757285842072417,7.1186849580164096e-06,7.689650600781172,0.0,3.4742647058823533,4.5588235294117645,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,2,20,0,,True,0.5,0,0.0,1.0,9.822230865244464,0.9017776913475554,170.5580590097871,7.0212519599511864,0.23520917923709694,0.3582136699480877,158,20.6,20.0,307,19.436856377353102,17.671576380779,7.253420134021898e-06,7.6729865742280525,0.0,4.220464135021096,4.6075949367088604,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,3,20,0,,True,0.5,0,0.0,1.0,9.496822679256434,0.9050317732074357,169.30154488989996,10.0,0.13910575717979795,0.21726879507630345,165,21.700000000000003,20.0,318,19.625831812434882,18.635617891493656,6.724528242294302e-06,7.741286592740914,0.0,2.902020202020202,3.6606060606060606,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,4,20,0,,True,0.5,0,0.0,1.0,9.024793305353906,0.9097520669464609,170.4205589834924,7.7257318560591965,0.2982517810565732,0.43951340445906184,184,22.900000000000002,20.0,338,18.218207279544934,15.353188760452872,6.737869905639225e-06,7.64560428074827,0.0,3.1612318840579707,3.5652173913043477,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,5,20,0,,True,0.5,0,0.0,1.0,9.385328134849736,0.9061467186515026,164.07179363793426,9.918698782046473,0.1436663447198287,0.24201151627302278,153,20.3,20.0,304,19.462215536350186,18.292385658190447,6.845723706455349e-06,7.7179227040742155,0.0,2.5588235294117645,3.084967320261438,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,6,20,0,,True,0.5,0,0.0,1.0,8.859480738825788,0.9114051926117421,170.60063318541876,7.664369618703444,0.1995644838049128,0.32181207839213466,150,20.200000000000003,20.0,303,19.637505593850207,17.694890843919005,7.1762375414091785e-06,7.665357143730713,0.0,2.4477777777777776,3.2266666666666666,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,7,20,0,,True,0.5,0,0.0,1.0,9.644973543138724,0.9035502645686128,182.3277107989727,8.917969415703691,0.2374650528653709,0.2897271813082814,145,20.6,20.0,308,20.040632416801415,18.84632018303211,6.86266223244995e-06,7.65186322094248,0.0,3.088505747126437,3.7103448275862068,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,8,20,0,,True,0.5,0,0.0,1.0,10.418728007037792,0.8958127199296221,180.14116798893815,8.26384030722736,0.20312550423391268,0.2628521208392882,141,20.6,20.0,298,20.146145776637187,18.943014507196462,7.1298658831010656e-06,7.686990881660625,0.0,3.882978723404255,5.120567375886525,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,9,20,0,,True,0.5,0,0.0,1.0,7.611340636695396,0.923886593633046,171.7915741550272,7.155331411715111,0.21325376229642937,0.3232436074774378,157,20.6,20.0,309,19.206353397820383,16.819441458466173,7.1783171357092685e-06,7.672113356702162,0.0,2.3503184713375798,3.3184713375796178,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,10,20,0,,True,0.5,0,0.0,1.0,7.715470307536709,0.9228452969246329,172.5293990428219,7.977437864537149,0.22720947233150338,0.3212164267249367,152,19.900000000000002,20.0,301,19.615651385744854,17.98351115624873,7.135880225534517e-06,7.675416898839775,0.0,1.944078947368421,2.4210526315789473,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,11,20,0,,True,0.5,0,0.0,1.0,9.044965941111771,0.9095503405888823,171.18711391844644,8.947602865002391,0.18429340427172747,0.2744164252704715,155,21.400000000000002,20.0,311,19.372387637417056,17.395799752535577,7.036334548259328e-06,7.701291054633435,0.0,3.0951612903225807,4.012903225806451,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,12,20,0,,True,0.5,0,0.0,1.0,11.221058599993029,0.8877894140000697,167.4550674212678,8.2657390885073,0.1903283092213809,0.2573064639399551,151,21.1,20.0,304,19.870229869809997,18.47672072784763,6.928289442504665e-06,7.715821669584937,0.0,4.321192052980132,4.490066225165563,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,13,20,0,,True,0.5,0,0.0,1.0,7.288320659534331,0.9271167934046567,170.09004694210293,8.293191933996686,0.19085994599727793,0.324392492798496,158,22.1,20.0,322,19.050492157964978,17.157130176703532,6.818944175336481e-06,7.6010935341435415,0.0,2.55168776371308,3.0,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,14,20,0,,True,0.5,0,0.0,1.0,11.17221973653617,0.8882778026346383,163.10257691573253,7.8862850919269185,0.1752053877060245,0.23618855761379132,145,19.700000000000003,20.0,295,19.88219147628682,18.769515100739284,7.125084812287241e-06,7.689164319893776,0.0,2.947701149425287,3.8551724137931034,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,15,20,0,,True,0.5,0,0.0,1.0,10.445085764946537,0.8955491423505346,168.24953175114027,9.184206844555131,0.19318658522219243,0.283536698217565,142,20.0,20.0,300,20.051830791925923,18.537801887347303,6.961000023390322e-06,7.77153925454753,0.0,4.204225352112676,5.26056338028169,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,16,20,0,,True,0.5,0,0.0,1.0,8.677274264507219,0.9132272573549278,180.00406767903664,8.727549799883116,0.25381854239213564,0.31084878222559315,146,19.200000000000003,20.0,292,19.92523861496665,18.541960495420952,7.022602652771277e-06,7.711453346883617,0.0,2.8801369863013697,3.4863013698630136,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,17,20,0,,True,0.5,0,0.0,1.0,8.863704958783348,0.9113629504121665,176.8688291718449,8.259280909501483,0.21363179804534796,0.27573964945761137,145,19.3,20.0,295,20.04414285233264,19.0068982921785,7.048135567101318e-06,7.695033742972065,0.0,3.6551724137931036,4.63448275862069,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,18,20,0,,True,0.5,0,0.0,1.0,9.87555676245172,0.9012444323754828,178.58032245423345,8.497968916420348,0.20768279042449653,0.28787229322330843,149,19.400000000000002,20.0,294,19.70526183754053,18.0281874355016,7.2921765156464054e-06,7.7274272053761575,0.0,5.225391498881432,6.429530201342282,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,19,20,0,,True,0.5,0,0.0,1.0,6.268371081927803,0.937316289180722,182.1794051184927,10.0,0.24604161658903848,0.32756406775447433,163,20.900000000000002,20.0,311,19.68209430113406,17.61274391526234,6.787459844879812e-06,7.6638441154681525,0.0,2.602249488752556,3.2883435582822087,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,20,20,0,,True,0.5,0,0.0,1.0,9.34878234970884,0.9065121765029116,166.92218127113443,7.994599014019486,0.16526408375088183,0.24188758668691926,134,18.5,20.0,284,19.976025844578324,18.6108393607787,7.433098584391393e-06,7.699664463689926,0.0,2.958333333333334,3.925373134328358,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,21,20,0,,True,0.5,0,0.0,1.0,7.874894976743684,0.9212510502325632,177.09365550268555,8.802610088987725,0.21358884758273353,0.318079117499116,152,20.0,20.0,299,19.956610256406,18.056570461556795,6.882608820973151e-06,7.669837000182537,0.0,2.3892543859649122,3.039473684210526,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,22,20,0,,True,0.5,0,0.0,1.0,7.773000404451425,0.9222699959554858,172.28059189124295,6.2709512037897,0.21547746603668702,0.32637297103103663,147,19.8,20.0,300,19.676447575091263,17.62477790056989,7.381000104942359e-06,7.652483866537999,0.0,2.5011337868480723,3.496598639455782,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,23,20,0,,True,0.5,0,0.0,1.0,10.612618763445225,0.8938738123655477,160.71251337638657,7.462860809017316,0.16281188523102327,0.23710255592203414,135,19.1,20.0,289,19.935989409331338,18.594012988585728,7.275778509815027e-06,7.73108640865392,0.0,3.2364197530864196,4.037037037037037,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,24,20,0,,True,0.5,0,0.0,1.0,11.807320633583752,0.8819267936641625,168.50528709974327,9.519637725904401,0.21293439825518662,0.32118841065995735,157,20.900000000000002,20.0,310,19.364553580987067,17.671891353454924,7.95838696508473e-06,7.774366241948077,0.0,6.085987261146497,6.643312101910828,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,25,20,0,,True,0.5,0,0.0,1.0,6.985580481334008,0.9301441951866599,172.07732964153774,8.389043569430847,0.1871352558432863,0.31063501913613506,172,22.8,20.0,329,19.231077275628998,17.281636714915614,6.904863186448099e-06,7.643773429795159,0.0,2.2800387596899223,2.86046511627907,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,26,20,0,,True,0.5,0,0.0,1.0,9.514863158783083,0.9048513684121692,171.19464310982298,7.342920684374551,0.2447063850977842,0.34204435113422654,155,20.1,20.0,303,19.136294400901043,16.504870068021372,7.81353123679299e-06,7.715676041855304,0.0,3.0688172043010753,3.638709677419355,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,27,20,0,,True,0.5,0,0.0,1.0,9.676416582346059,0.9032358341765394,165.69344697327017,9.125358974590084,0.142010879335438,0.22785576519064044,156,20.700000000000003,20.0,307,19.791114172973234,18.807504677895146,7.640716667853581e-06,7.750583408293105,0.0,3.0202991452991452,3.5,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,28,20,0,,True,0.5,0,0.0,1.0,8.781872999163909,0.9121812700083609,175.66657243873877,9.403833884654052,0.23108228102647188,0.29613849022282757,136,19.8,20.0,294,19.827302712032655,18.39993546279495,7.71700674982751e-06,7.702692221696832,0.0,2.633578431372549,3.3308823529411766,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,29,20,0,,True,0.5,0,0.0,1.0,11.0243064175381,0.889756935824619,168.20905423290435,8.776987616444485,0.1983460259019909,0.27654175880399373,154,20.8,20.0,309,19.639559325952977,17.849463091202146,7.168608441652013e-06,7.779622100618494,0.0,5.672077922077922,6.720779220779221,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,30,20,0,,True,0.5,0,0.0,1.0,7.7714814329203685,0.9222851856707963,182.64200567435432,10.0,0.2157570665343009,0.2885480569271668,163,21.1,20.0,313,19.802401386449535,18.325831657548555,6.831948832867625e-06,7.655267288143368,0.0,2.7177914110429446,3.2883435582822087,nan,nan,1.0,30,30,in_main,4,0.75,0.375
auc,1,20,0,,True,0.5,0,0.0,1.0,9.586835124858107,0.9041316487514189,178.8126513026955,8.187135740056435,0.19114511122864908,0.2509927449404233,136,19.700000000000003,20.0,289,20.05115646805317,18.757285842072417,7.1539791933523494e-06,7.814008466099244,0.0,3.4742647058823533,4.5588235294117645,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,2,20,0,,True,0.5,0,0.0,1.0,9.806921686406389,0.9019307831359361,170.65268291208366,6.929193358741448,0.2359988706060216,0.35931054441856564,158,20.6,20.0,307,19.432592071237753,17.652135327831505,7.325732760174588e-06,7.7946111393553155,0.0,4.233122362869198,4.60126582278481,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,3,20,0,,True,0.5,0,0.0,1.0,9.496822679256434,0.9050317732074357,169.30154488989996,10.0,0.13910575717979795,0.21726879507630345,165,21.700000000000003,20.0,318,19.625831812434882,18.635617891493656,6.730817598360298e-06,7.866286592740914,0.0,2.902020202020202,3.6606060606060606,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,4,20,0,,True,0.5,0,0.0,1.0,8.962895759431333,0.9103710424056867,172.009138690258,6.995565928060085,0.3005810436907588,0.4446267794322749,181,22.3,20.0,336,18.420467869928377,15.248662097428328,7.707142826586191e-06,7.737924218803046,0.0,3.1721915285451194,3.5801104972375692,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,5,20,0,,True,0.5,0,0.0,1.0,9.409350000891692,0.9059064999910831,164.0300766100102,9.927322461848517,0.14417404334055228,0.2437925070529019,153,20.3,20.0,304,19.461639060266222,18.287310054993227,7.1944079751885605e-06,7.841818266885154,0.0,2.5599128540305007,3.084967320261438,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,6,20,0,,True,0.5,0,0.0,1.0,8.89786032231228,0.9110213967768772,170.53703979065966,7.764655872606423,0.20054132690645388,0.32157787220166467,150,20.200000000000003,20.0,303,19.633515723931744,17.685194044772203,7.648844846867013e-06,7.788389277223786,0.0,2.451111111111111,3.2266666666666666,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,7,20,0,,True,0.5,0,0.0,1.0,9.774455757741606,0.9022554424225839,181.96067031714844,8.958026754820025,0.23296357649665045,0.2837511048247989,145,20.6,20.0,307,20.05287748368762,18.866283021218724,7.715635153340594e-06,7.7784049136967575,0.0,3.1011494252873564,3.7448275862068967,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,8,20,0,,True,0.5,0,0.0,1.0,10.418728007037792,0.8958127199296221,180.14116798893815,8.26384030722736,0.20312550423391268,0.2628521208392882,141,20.6,20.0,298,20.146145776637187,18.943014507196462,9.10872476374271e-06,7.811990881660625,0.0,3.882978723404255,5.120567375886525,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,9,20,0,,True,0.5,0,0.0,1.0,7.649054868259652,0.9235094513174035,171.66468258466148,6.993607560899634,0.2100828787330719,0.3199556871221989,157,20.6,20.0,309,19.223963997250433,16.831530104599803,7.899352644146706e-06,7.796774442486219,0.0,2.357749469214437,3.3184713375796178,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,10,20,0,,True,0.5,0,0.0,1.0,7.709927490223423,0.9229007250977658,172.5480300009993,7.964619676464885,0.2272072334111689,0.32080300908792736,152,19.900000000000002,20.0,301,19.61572453492759,17.9853021473882,7.604318910237383e-06,7.80096138083475,0.0,1.944078947368421,2.4210526315789473,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,11,20,0,,True,0.5,0,0.0,1.0,9.044965941111771,0.9095503405888823,171.18711391844644,8.947602865002391,0.18429340427172747,0.2744164252704715,155,21.400000000000002,20.0,311,19.372387637417056,17.395799752535577,7.137298988069069e-06,7.826072461526874,0.0,3.0951612903225807,4.012903225806451,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,12,20,0,,True,0.5,0,0.0,1.0,11.221058599993029,0.8877894140000697,167.4550674212678,8.2657390885073,0.1903283092213809,0.2573064639399551,151,21.1,20.0,304,19.870229869809997,18.47672072784763,7.442763107016952e-06,7.8406846081814265,0.0,4.321192052980132,4.490066225165563,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,13,20,0,,True,0.5,0,0.0,1.0,7.33603383880671,0.9266396616119329,170.79708477982234,8.111400016175148,0.19266711586664795,0.32648650124193707,158,22.1,20.0,322,19.048237080419227,17.1418462750934,7.015527997915026e-06,7.720153640281912,0.0,2.6951476793248945,3.607594936708861,nan,nan,1.0,30,30,in_main,4,1.0,0.5
auc,14,20,0,,True,0.5,0,0.0,1.0,11.17221973653617,0.8882778026346383,163.10257691573253,7.8862850919269185,0.1752053877060245,0.23618855761379132,145,19.700000000000003,20.0,295,19.88219147628682,18.769515100739284,7.275593175031876e-06,7.814164319893776,0.0,2.947701149425287,3.8551724137931034,nan,nan,1.0,30,30,in_main,4,1.0,0.5
