solver,seed,max_spawn,traffic_density,seed_failed,fail_reason,enforce_ir,platoon_bonus,comm_delay,p_loss,async_frac,drag_reduce_pct,cd_rate_window,drag_force_window,ttc_p5,abs_acc_mean,abs_acc_rms,n_window_samples,clearing_time,merged,n_steps,avg_speed,min_speed,solve_time,total_utility,ir_violation_rate,platoon_len_avg,platoon_len_max,conv_iters,conv_fail_rate,success_rate,n_success,n_trials,sweep,level
auc_comm,25,20,1.0,0,,True,0.5,1,0.0,1.0,6.976155249017413,0.9302384475098259,172.08270618310272,8.414469614511946,0.18766706651178208,0.3118310257815427,172,22.8,20.0,329,19.229957560544847,17.27485265655393,1.2661398163399345e-05,7.768177981466347,0.0,2.2761627906976742,2.86046511627907,2.3191489361702127,0.0,1.0,30,30,delay,A
auc_comm,26,20,1.0,0,,True,0.5,1,0.0,1.0,9.479629500716058,0.9052037049928394,171.59593553345937,7.343726877258726,0.24611998357702225,0.3452629974144419,155,20.1,20.0,303,19.116136864443522,16.479997571705493,1.2709899796265186e-05,7.837822358662884,0.0,3.076344086021505,3.6580645161290324,2.6666666666666665,0.0,1.0,30,30,delay,A
auc_comm,27,20,1.0,0,,True,0.5,1,0.0,1.0,9.676416582346059,0.9032358341765394,165.69344697327017,9.125358974590084,0.142010879335438,0.22785576519064044,156,20.700000000000003,20.0,307,19.791114172973234,18.807504677895146,1.1633225361716476e-05,7.875583408293105,0.0,3.0202991452991452,3.5,2.416938110749186,0.0,1.0,30,30,delay,A
auc_comm,28,20,1.0,0,,True,0.5,1,0.0,1.0,8.781872999163909,0.9121812700083609,175.66657243873877,9.403833884654052,0.23108228102647188,0.29613849022282757,136,19.8,20.0,294,19.827302712032655,18.39993546279495,1.406394634997713e-05,7.8267736155486345,0.0,2.633578431372549,3.3308823529411766,2.5918367346938775,0.0,1.0,30,30,delay,A
auc_comm,29,20,1.0,0,,True,0.5,1,0.0,1.0,9.538848459353622,0.9046115154064638,170.47575006002074,8.876066606895801,0.19832089050377918,0.2775630055458289,161,21.5,20.0,317,19.53356556676377,17.88971301412252,1.1793692149691965e-05,7.858743639762797,0.0,5.298136645962733,6.3229813664596275,2.637223974763407,0.0,1.0,30,30,delay,A
auc_comm,30,20,1.0,0,,True,0.5,1,0.0,1.0,7.765458827880223,0.9223454117211978,182.70197081906318,10.0,0.2165624690331604,0.2906543856805542,163,21.1,20.0,313,19.787003890613555,18.287545194856495,1.2601916745197944e-05,7.780525984949885,0.0,2.723926380368098,3.3006134969325154,2.5750798722044728,0.0,1.0,30,30,delay,A
auc_comm,1,20,1.0,0,,True,0.5,2,0.0,1.0,9.586835124858107,0.9041316487514189,178.8126513026955,8.187135740056435,0.19114511122864908,0.2509927449404233,136,19.700000000000003,20.0,289,20.05115646805317,18.757285842072417,1.2566090584007514e-05,7.814008466099244,0.0,3.4742647058823533,4.5588235294117645,2.453287197231834,0.0,1.0,30,30,delay,A
auc_comm,2,20,1.0,0,,True,0.5,2,0.0,1.0,9.806921686406389,0.9019307831359361,170.65268291208366,6.929193358741448,0.2359988706060216,0.35931054441856564,158,20.6,20.0,307,19.432592071237753,17.652135327831505,1.6551792427460613e-05,7.7946111393553155,0.0,4.233122362869198,4.60126582278481,4.280130293159609,0.0,1.0,30,30,delay,A
auc_comm,3,20,1.0,0,,True,0.5,2,0.0,1.0,9.496822679256434,0.9050317732074357,169.30154488989996,10.0,0.13910575717979795,0.21726879507630345,165,21.700000000000003,20.0,318,19.625831812434882,18.635617891493656,1.2854403199674854e-05,7.866286592740914,0.0,2.902020202020202,3.6606060606060606,2.0440251572327046,0.0,1.0,30,30,delay,A
auc_comm,4,20,1.0,0,,True,0.5,2,0.0,1.0,8.962895759431333,0.9103710424056867,172.009138690258,6.995565928060085,0.3005810436907588,0.4446267794322749,181,22.3,20.0,336,18.420467869928377,15.248662097428328,1.2210417480673641e-05,7.737924218803046,0.0,3.1721915285451194,3.5801104972375692,3.5535714285714284,0.0,1.0,30,30,delay,A
auc_comm,5,20,1.0,0,,True,0.5,2,0.0,1.0,9.409350000891692,0.9059064999910831,164.0300766100102,9.927322461848517,0.14417404334055228,0.2437925070529019,153,20.3,20.0,304,19.461639060266222,18.287310054993227,1.1385528954346419e-05,7.841818266885154,0.0,2.5599128540305007,3.084967320261438,1.9671052631578947,0.0,1.0,30,30,delay,A
auc_comm,6,20,1.0,0,,True,0.5,2,0.0,1.0,8.89786032231228,0.9110213967768772,170.53703979065966,7.764655872606423,0.20054132690645388,0.32157787220166467,150,20.200000000000003,20.0,303,19.633515723931744,17.685194044772203,1.1060394772417573e-05,7.788389277223786,0.0,2.451111111111111,3.2266666666666666,2.963696369636964,0.0,1.0,30,30,delay,A
auc_comm,7,20,1.0,0,,True,0.5,2,0.0,1.0,9.774455757741606,0.9022554424225839,181.96067031714844,8.958026754820025,0.23296357649665045,0.2837511048247989,145,20.6,20.0,307,20.05287748368762,18.866283021218724,1.0408469436368647e-05,7.7784049136967575,0.0,3.1011494252873564,3.7448275862068967,2.7003257328990227,0.0,1.0,30,30,delay,A
auc_comm,8,20,1.0,0,,True,0.5,2,0.0,1.0,10.418728007037792,0.8958127199296221,180.14116798893815,8.26384030722736,0.20312550423391268,0.2628521208392882,141,20.6,20.0,298,20.146145776637187,18.943014507196462,1.2001007070277361e-05,7.811990881660625,0.0,3.882978723404255,5.120567375886525,3.6476510067114094,0.0,1.0,30,30,delay,A
auc_comm,9,20,1.0,0,,True,0.5,2,0.0,1.0,7.649054868259652,0.9235094513174035,171.66468258466148,6.993607560899634,0.2100828787330719,0.3199556871221989,157,20.6,20.0,309,19.223963997250433,16.831530104599803,9.60809257014091e-06,7.796774442486219,0.0,2.357749469214437,3.3184713375796178,2.407766990291262,0.0,1.0,30,30,delay,A
